order_number,line_item,order_date_key,stock_date_key,customer_key,product_key,territory_key,quantity
SO72267,2,20170605,20040416,15129,477,9,2
SO72267,3,20170605,20040217,15129,479,9,2
SO72267,4,20170605,20040222,15129,487,9,1
SO72267,1,20170605,20040224,15129,572,9,1
SO72247,2,20170605,20040320,18158,223,10,2
SO72247,1,20170605,20040309,18158,564,10,1
SO72194,2,20170605,20040426,20576,478,10,3
SO72194,3,20170605,20040512,20576,214,10,1
SO72194,1,20170605,20040519,20576,356,10,1
SO72207,1,20170605,20040503,24937,540,1,1
SO72231,2,20170605,20040314,27829,214,7,1
SO72231,1,20170605,20040403,27829,530,7,1
SO72186,1,20170605,20040303,11253,229,6,1
SO72219,1,20170605,20040424,16190,485,10,2
SO72219,2,20170605,20040423,16190,226,10,1
SO72203,1,20170605,20040320,14079,530,6,2
SO72203,2,20170605,20040330,14079,541,6,2
SO72203,3,20170605,20040305,14079,214,6,1
SO72197,3,20170605,20040411,13514,528,8,2
SO72197,4,20170605,20040424,13514,215,8,1
SO72197,1,20170605,20040502,13514,352,8,1
SO72197,2,20170605,20040413,13514,537,8,1
SO72206,1,20170605,20040310,24934,540,4,1
SO72244,1,20170605,20040312,27169,577,8,1
SO72216,4,20170605,20040521,13755,223,1,2
SO72216,3,20170605,20040312,13755,478,1,2
SO72216,1,20170605,20040421,13755,485,1,2
SO72216,2,20170605,20040401,13755,477,1,1
SO72212,1,20170605,20040506,16379,477,4,2
SO72212,2,20170605,20040226,16379,488,4,1
SO72254,1,20170605,20040428,16351,358,9,1
SO72260,2,20170605,20040315,23887,482,1,3
SO72260,1,20170605,20040512,23887,605,1,1
SO72226,1,20170605,20040315,25499,529,10,2
SO72226,2,20170605,20040516,25499,214,10,1
SO72232,2,20170605,20040226,15353,530,10,2
SO72232,3,20170605,20040423,15353,480,10,1
SO72232,4,20170605,20040513,15353,486,10,1
SO72232,1,20170605,20040218,15353,541,10,1
SO72190,1,20170605,20040321,13184,483,1,1
SO72198,2,20170605,20040215,21038,223,7,3
SO72198,1,20170605,20040220,21038,592,7,1
SO72251,2,20170605,20040502,22195,479,9,3
SO72251,4,20170605,20040430,22195,223,9,2
SO72251,3,20170605,20040503,22195,477,9,2
SO72251,1,20170605,20040517,22195,373,9,1
SO72230,3,20170605,20040425,29440,480,8,3
SO72230,2,20170605,20040222,29440,530,8,2
SO72230,1,20170605,20040406,29440,541,8,1
SO72193,1,20170605,20040208,28958,478,9,2
SO72193,2,20170605,20040411,28958,477,9,1
SO72188,1,20170605,20040410,11913,535,9,1
SO72191,2,20170605,20040208,11148,214,9,1
SO72191,1,20170605,20040229,11148,528,9,1
SO72228,1,20170605,20040406,24552,529,7,2
SO72228,2,20170605,20040321,24552,220,7,1
SO72224,1,20170605,20040511,22532,477,10,3
SO72211,1,20170605,20040307,11331,478,6,3
SO72211,4,20170605,20040325,11331,223,6,2
SO72211,2,20170605,20040512,11331,477,6,2
SO72211,3,20170605,20040315,11331,489,6,1
SO72242,3,20170605,20040312,18399,477,4,2
SO72242,2,20170605,20040215,18399,478,4,2
SO72242,1,20170605,20040228,18399,352,4,1
SO72189,1,20170605,20040223,28616,483,4,1
SO72233,1,20170605,20040212,26926,541,7,2
SO72229,1,20170605,20040521,12319,530,8,1
SO72196,3,20170605,20040409,13542,220,8,1
SO72196,1,20170605,20040518,13542,356,8,1
SO72196,2,20170605,20040306,13542,478,8,1
SO72265,1,20170605,20040401,21052,383,8,1
SO72264,2,20170605,20040418,28756,477,7,2
SO72264,3,20170605,20040423,28756,479,7,2
SO72264,4,20170605,20040428,28756,215,7,1
SO72264,1,20170605,20040408,28756,383,7,1
SO72248,2,20170605,20040421,17811,223,8,3
SO72248,3,20170605,20040310,17811,214,8,1
SO72248,1,20170605,20040306,17811,574,8,1
SO72252,2,20170605,20040502,22935,477,9,2
SO72252,3,20170605,20040325,22935,479,9,2
SO72252,4,20170605,20040314,22935,487,9,1
SO72252,1,20170605,20040220,22935,582,9,1
SO72261,2,20170605,20040316,18867,235,1,1
SO72261,1,20170605,20040221,18867,583,1,1
SO72213,1,20170605,20040212,21577,528,6,3
SO72213,2,20170605,20040512,21577,220,6,1
SO72256,2,20170605,20040226,11224,220,1,1
SO72256,1,20170605,20040310,11224,568,1,1
SO72192,1,20170605,20040405,25251,528,9,2
SO72192,2,20170605,20040330,25251,214,9,1
SO72257,2,20170605,20040216,26295,220,1,1
SO72257,1,20170605,20040222,26295,577,1,1
SO72270,1,20170605,20040227,26922,604,9,1
SO72258,2,20170605,20040408,28250,490,4,1
SO72258,1,20170605,20040426,28250,574,4,1
SO72221,3,20170605,20040210,16471,464,7,2
SO72221,2,20170605,20040221,16471,529,7,2
SO72221,1,20170605,20040320,16471,539,7,2
SO72238,3,20170605,20040515,16125,223,6,2
SO72238,2,20170605,20040426,16125,477,6,2
SO72238,4,20170605,20040228,16125,478,6,2
SO72238,1,20170605,20040406,16125,591,6,1
SO72237,1,20170605,20040320,11560,489,10,1
SO72286,2,20170606,20040420,13513,478,8,3
SO72286,3,20170606,20040314,13513,220,8,1
SO72286,1,20170606,20040320,13513,362,8,1
SO72305,1,20170606,20040428,14490,528,4,2
SO72305,2,20170606,20040219,14490,220,4,1
SO72327,1,20170606,20040210,22203,379,9,1
SO72318,2,20170606,20040401,15432,215,4,1
SO72318,1,20170606,20040217,15432,590,4,1
SO72289,2,20170606,20040213,29245,480,4,2
SO72289,1,20170606,20040301,29245,539,4,2
SO72331,3,20170606,20040517,17504,477,9,2
SO72331,2,20170606,20040515,17504,478,9,2
SO72331,1,20170606,20040219,17504,587,9,1
SO72332,2,20170606,20040321,26300,220,4,1
SO72332,1,20170606,20040512,26300,578,4,1
SO72323,2,20170606,20040519,21037,530,8,2
SO72323,3,20170606,20040410,21037,541,8,2
SO72323,4,20170606,20040506,21037,220,8,1
SO72323,1,20170606,20040407,21037,568,8,1
SO72341,2,20170606,20040323,29001,215,6,1
SO72341,3,20170606,20040416,29001,229,6,1
SO72341,1,20170606,20040514,29001,584,6,1
SO72306,1,20170606,20040313,18631,535,10,2
SO72349,2,20170606,20040220,19293,229,7,1
SO72349,1,20170606,20040310,19293,582,7,1
SO72279,1,20170606,20040519,15125,229,9,1
SO72307,1,20170606,20040308,26355,223,7,1
SO72307,2,20170606,20040410,26355,490,7,1
SO72273,1,20170606,20040430,21871,536,9,2
SO72277,2,20170606,20040321,27717,484,9,3
SO72277,1,20170606,20040319,27717,530,9,2
SO72354,3,20170606,20040515,14163,480,8,2
SO72354,2,20170606,20040219,14163,538,8,2
SO72354,4,20170606,20040226,14163,483,8,1
SO72354,1,20170606,20040416,14163,606,8,1
SO72296,2,20170606,20040426,11142,462,6,2
SO72296,1,20170606,20040416,11142,475,6,1
SO72319,3,20170606,20040318,18416,478,1,2
SO72319,4,20170606,20040213,18416,220,1,1
SO72319,1,20170606,20040509,18416,352,1,1
SO72319,2,20170606,20040503,18416,477,1,1
SO72345,2,20170606,20040520,22243,232,1,1
SO72345,1,20170606,20040415,22243,389,1,1
SO72304,2,20170606,20040426,14612,215,4,1
SO72304,1,20170606,20040208,14612,528,4,1
SO72314,3,20170606,20040307,13151,477,4,2
SO72314,2,20170606,20040210,13151,478,4,2
SO72314,1,20170606,20040312,13151,485,4,2
SO72314,4,20170606,20040213,13151,487,4,1
SO72301,1,20170606,20040511,24731,477,6,2
SO72308,2,20170606,20040503,21738,536,10,3
SO72308,3,20170606,20040325,21738,220,10,1
SO72308,1,20170606,20040417,21738,528,10,1
SO72325,2,20170606,20040330,22196,484,9,3
SO72325,1,20170606,20040226,22196,375,9,1
SO72297,1,20170606,20040227,28034,476,6,1
SO72335,3,20170606,20040320,25365,466,4,2
SO72335,2,20170606,20040301,25365,479,4,2
SO72335,4,20170606,20040313,25365,477,4,1
SO72335,1,20170606,20040415,25365,572,4,1
SO72347,2,20170606,20040304,19008,215,1,1
SO72347,3,20170606,20040406,19008,462,1,1
SO72347,1,20170606,20040322,19008,583,1,1
SO72352,2,20170606,20040506,28438,215,10,1
SO72352,1,20170606,20040220,28438,606,10,1
SO72278,1,20170606,20040305,18286,529,9,2
SO72278,3,20170606,20040427,18286,214,9,1
SO72278,2,20170606,20040315,18286,540,9,1
SO72328,1,20170606,20040311,16031,581,9,1
SO72355,3,20170606,20040215,11359,477,9,3
SO72355,2,20170606,20040409,11359,479,9,3
SO72355,4,20170606,20040301,11359,480,9,2
SO72355,1,20170606,20040425,11359,570,9,1
SO72276,1,20170606,20040412,23427,477,9,2
SO72342,2,20170606,20040308,24330,220,4,1
SO72342,1,20170606,20040306,24330,604,4,1
SO72321,1,20170606,20040215,13702,362,4,1
SO72321,2,20170606,20040522,13702,480,4,1
SO72351,2,20170606,20040328,14713,479,8,3
SO72351,3,20170606,20040308,14713,477,8,2
SO72351,4,20170606,20040222,14713,464,8,1
SO72351,1,20170606,20040414,14713,605,8,1
SO72295,2,20170606,20040502,16849,226,6,1
SO72295,1,20170606,20040313,16849,475,6,1
SO72298,1,20170606,20040327,19731,223,4,2
SO72298,2,20170606,20040423,19731,476,4,1
SO72311,3,20170606,20040401,15103,480,10,2
SO72311,1,20170606,20040307,15103,530,10,2
SO72311,2,20170606,20040222,15103,541,10,2
SO72274,1,20170606,20040212,17906,538,9,1
SO72303,1,20170606,20040522,14460,485,1,3
SO72303,2,20170606,20040208,14460,226,1,1
SO72303,3,20170606,20040507,14460,464,1,1
SO72330,3,20170606,20040511,26589,223,9,2
SO72330,1,20170606,20040419,26589,383,9,1
SO72330,2,20170606,20040229,26589,489,9,1
SO72282,3,20170606,20040228,15058,477,10,2
SO72282,2,20170606,20040420,15058,478,10,2
SO72282,1,20170606,20040521,15058,362,10,1
SO72288,2,20170606,20040314,11842,223,1,2
SO72288,1,20170606,20040222,11842,232,1,1
SO72275,3,20170606,20040304,18263,485,9,2
SO72275,2,20170606,20040213,18263,528,9,2
SO72275,1,20170606,20040503,18263,536,9,2
SO72275,4,20170606,20040307,18263,215,9,1
SO72290,2,20170606,20040209,28188,466,1,2
SO72290,1,20170606,20040425,28188,530,1,2
SO72322,2,20170606,20040430,21138,480,6,2
SO72322,1,20170606,20040401,21138,356,6,1
SO72329,2,20170606,20040424,22933,215,9,1
SO72329,1,20170606,20040229,22933,582,9,1
SO72350,2,20170606,20040510,25598,529,10,2
SO72350,3,20170606,20040518,25598,539,10,2
SO72350,1,20170606,20040416,25598,389,10,1
SO72350,4,20170606,20040210,25598,480,10,1
SO72353,2,20170606,20040428,28477,479,10,3
SO72353,1,20170606,20040508,28477,584,10,1
SO72291,1,20170606,20040316,26808,530,1,1
SO72291,2,20170606,20040422,26808,541,1,1
SO72337,2,20170606,20040520,28190,220,4,1
SO72337,1,20170606,20040328,28190,561,4,1
SO72317,5,20170606,20040303,13734,477,4,3
SO72317,3,20170606,20040421,13734,478,4,2
SO72317,4,20170606,20040419,13734,223,4,1
SO72317,1,20170606,20040418,13734,358,4,1
SO72317,2,20170606,20040301,13734,485,4,1
SO72272,2,20170606,20040229,12128,223,8,3
SO72272,3,20170606,20040513,12128,489,8,1
SO72272,1,20170606,20040309,12128,583,8,1
SO72334,3,20170606,20040428,16180,528,9,2
SO72334,1,20170606,20040405,16180,360,9,1
SO72334,4,20170606,20040326,16180,480,9,1
SO72334,2,20170606,20040311,16180,537,9,1
SO72324,2,20170606,20040329,11242,214,7,1
SO72324,1,20170606,20040301,11242,573,7,1
SO72326,2,20170606,20040326,22197,529,9,2
SO72326,1,20170606,20040504,22197,377,9,1
SO72326,5,20170606,20040423,22197,462,9,1
SO72326,4,20170606,20040208,22197,487,9,1
SO72326,3,20170606,20040425,22197,540,9,1
SO72309,1,20170606,20040428,22483,538,7,3
SO72309,2,20170606,20040510,22483,529,7,2
SO72309,3,20170606,20040429,22483,214,7,1
SO72309,4,20170606,20040322,22483,232,7,1
SO72280,1,20170606,20040419,13120,529,9,2
SO72280,2,20170606,20040501,13120,215,9,1
SO72280,3,20170606,20040417,13120,490,9,1
SO72302,2,20170606,20040517,24733,480,6,2
SO72302,1,20170606,20040321,24733,528,6,2
SO72316,3,20170606,20040208,18862,462,4,2
SO72316,2,20170606,20040516,18862,220,4,1
SO72316,1,20170606,20040324,18862,362,4,1
SO72310,3,20170606,20040521,12611,464,10,3
SO72310,1,20170606,20040404,12611,541,10,2
SO72310,2,20170606,20040421,12611,530,10,1
SO72299,1,20170606,20040326,20747,474,1,1
SO72333,2,20170606,20040210,16176,214,9,1
SO72333,1,20170606,20040309,16176,352,9,1
SO72293,3,20170606,20040207,21730,480,4,3
SO72293,2,20170606,20040410,21730,477,4,2
SO72293,1,20170606,20040312,21730,478,4,2
SO72340,2,20170606,20040208,23880,477,4,3
SO72340,3,20170606,20040322,23880,479,4,2
SO72340,1,20170606,20040511,23880,605,4,1
SO72346,1,20170606,20040208,20669,389,6,1
SO72339,2,20170606,20040227,24335,214,1,1
SO72339,1,20170606,20040427,24335,604,1,1
SO72294,1,20170606,20040417,22279,536,4,3
SO72281,3,20170606,20040312,13564,477,7,2
SO72281,2,20170606,20040405,13564,478,7,2
SO72281,4,20170606,20040420,13564,214,7,1
SO72281,5,20170606,20040229,13564,223,7,1
SO72281,1,20170606,20040213,13564,358,7,1
SO72312,1,20170606,20040419,13276,485,1,3
SO72343,4,20170606,20040325,23886,223,4,2
SO72343,3,20170606,20040518,23886,477,4,2
SO72343,2,20170606,20040514,23886,479,4,2
SO72343,1,20170606,20040507,23886,604,4,1
SO72313,2,20170606,20040222,11736,485,4,3
SO72313,3,20170606,20040225,11736,232,4,1
SO72313,1,20170606,20040217,11736,537,4,1
SO72292,1,20170606,20040301,25851,535,1,2
SO72315,1,20170606,20040328,17585,485,6,2
SO72315,2,20170606,20040419,17585,473,6,1
SO72283,2,20170606,20040521,20577,480,10,2
SO72283,1,20170606,20040501,20577,358,10,1
SO72287,1,20170606,20040313,14949,352,10,1
SO72287,2,20170606,20040415,14949,483,10,1
SO72285,1,20170606,20040325,12843,354,7,1
SO72285,2,20170606,20040509,12843,483,7,1
SO72320,2,20170606,20040207,18481,477,4,2
SO72320,4,20170606,20040218,18481,478,4,2
SO72320,3,20170606,20040415,18481,223,4,1
SO72320,1,20170606,20040408,18481,362,4,1
SO72336,1,20170606,20040309,28155,563,4,1
SO72338,2,20170606,20040302,15905,479,6,2
SO72338,3,20170606,20040313,15905,477,6,1
SO72338,1,20170606,20040312,15905,561,6,1
SO72348,2,20170606,20040504,14732,235,1,1
SO72348,1,20170606,20040220,14732,582,1,1
SO72284,2,20170606,20040404,13538,215,8,1
SO72284,1,20170606,20040429,13538,362,8,1
SO72271,3,20170606,20040420,13036,223,9,3
SO72271,2,20170606,20040417,13036,489,9,1
SO72271,1,20170606,20040423,13036,595,9,1
SO72356,2,20170606,20040302,15127,530,9,2
SO72356,3,20170606,20040216,15127,541,9,2
SO72356,1,20170606,20040505,15127,585,9,1
SO72300,1,20170606,20040402,23827,477,6,3
SO72300,2,20170606,20040505,23827,223,6,2
SO72344,3,20170606,20040417,22229,480,4,2
SO72344,2,20170606,20040324,22229,539,4,2
SO72344,1,20170606,20040430,22229,383,4,1
SO72357,3,20170606,20040423,27987,477,9,2
SO72357,2,20170606,20040510,27987,479,9,2
SO72357,1,20170606,20040209,27987,584,9,1
SO72377,2,20170607,20040319,16749,485,4,2
SO72377,1,20170607,20040424,16749,528,4,2
SO72377,3,20170607,20040521,16749,215,4,1
SO72422,3,20170607,20040430,24332,223,6,2
SO72422,4,20170607,20040318,24332,477,6,2
SO72422,2,20170607,20040514,24332,479,6,2
SO72422,1,20170607,20040309,24332,578,6,1
SO72363,1,20170607,20040430,15727,215,9,1
SO72371,2,20170607,20040408,11131,535,6,2
SO72371,1,20170607,20040414,11131,528,6,1
SO72433,2,20170607,20040517,22637,477,10,2
SO72433,3,20170607,20040521,22637,479,10,2
SO72433,1,20170607,20040515,22637,581,10,1
SO72402,2,20170607,20040423,18560,485,4,3
SO72402,3,20170607,20040507,18560,232,4,1
SO72402,1,20170607,20040218,18560,362,4,1
SO72414,2,20170607,20040416,16027,490,9,1
SO72414,1,20170607,20040518,16027,580,9,1
SO72387,1,20170607,20040421,11566,529,7,2
SO72387,2,20170607,20040401,11566,538,7,2
SO72436,2,20170607,20040513,25484,220,7,1
SO72436,3,20170607,20040318,25484,229,7,1
SO72436,1,20170607,20040501,25484,573,7,1
SO72425,2,20170607,20040319,15916,477,6,2
SO72425,3,20170607,20040311,15916,479,6,2
SO72425,5,20170607,20040410,15916,484,6,2
SO72425,4,20170607,20040422,15916,487,6,1
SO72425,1,20170607,20040418,15916,574,6,1
SO72435,4,20170607,20040405,18173,223,10,2
SO72435,3,20170607,20040301,18173,530,10,2
SO72435,2,20170607,20040320,18173,541,10,2
SO72435,1,20170607,20040520,18173,576,10,1
SO72396,2,20170607,20040309,16216,535,1,3
SO72396,3,20170607,20040327,16216,466,1,1
SO72396,1,20170607,20040503,16216,593,1,1
SO72432,2,20170607,20040514,18091,235,6,1
SO72432,1,20170607,20040509,18091,582,6,1
SO72384,1,20170607,20040420,22829,477,7,2
SO72383,1,20170607,20040217,21009,477,8,3
SO72383,2,20170607,20040408,21009,215,8,1
SO72439,2,20170607,20040309,28132,479,9,2
SO72439,1,20170607,20040315,28132,605,9,1
SO72370,1,20170607,20040503,11711,529,6,2
SO72370,2,20170607,20040411,11711,538,6,2
SO72370,3,20170607,20040305,11711,214,6,1
SO72366,2,20170607,20040520,17097,528,10,2
SO72366,3,20170607,20040212,17097,536,10,2
SO72366,4,20170607,20040315,17097,215,10,1
SO72366,1,20170607,20040212,17097,587,10,1
SO72388,1,20170607,20040331,25143,530,7,2
SO72388,2,20170607,20040412,25143,214,7,1
SO72410,4,20170607,20040216,13693,466,10,2
SO72410,3,20170607,20040224,13693,530,10,2
SO72410,2,20170607,20040427,13693,541,10,2
SO72410,1,20170607,20040305,13693,577,10,1
SO72423,2,20170607,20040307,25063,220,1,1
SO72423,1,20170607,20040318,25063,575,1,1
SO72408,1,20170607,20040327,18513,356,4,1
SO72408,2,20170607,20040319,18513,485,4,1
SO72400,4,20170607,20040308,18864,477,4,2
SO72400,3,20170607,20040228,18864,478,4,2
SO72400,2,20170607,20040408,18864,485,4,2
SO72400,1,20170607,20040503,18864,360,4,1
SO72429,3,20170607,20040309,22137,529,4,2
SO72429,2,20170607,20040223,22137,539,4,2
SO72429,4,20170607,20040523,22137,215,4,1
SO72429,1,20170607,20040324,22137,381,4,1
SO72399,4,20170607,20040513,18850,464,4,2
SO72399,2,20170607,20040509,18850,485,4,2
SO72399,3,20170607,20040424,18850,214,4,1
SO72399,1,20170607,20040523,18850,360,4,1
SO72421,1,20170607,20040228,24309,579,6,1
SO72405,1,20170607,20040208,15506,589,4,1
SO72409,2,20170607,20040305,18460,485,4,2
SO72409,1,20170607,20040506,18460,352,4,1
SO72420,2,20170607,20040510,16000,220,6,1
SO72420,1,20170607,20040325,16000,574,6,1
SO72362,1,20170607,20040515,26426,474,9,1
SO72428,2,20170607,20040519,24221,477,4,1
SO72428,3,20170607,20040213,24221,479,4,1
SO72428,1,20170607,20040210,24221,606,4,1
SO72375,1,20170607,20040318,17132,477,1,2
SO72392,1,20170607,20040327,11857,528,1,3
SO72392,3,20170607,20040425,11857,214,1,1
SO72392,2,20170607,20040211,11857,537,1,1
SO72379,1,20170607,20040208,21306,528,6,2
SO72393,1,20170607,20040214,16876,485,6,2
SO72393,2,20170607,20040423,16876,215,6,1
SO72393,3,20170607,20040406,16876,232,6,1
SO72391,1,20170607,20040329,11851,537,4,1
SO72416,3,20170607,20040418,16630,528,9,2
SO72416,4,20170607,20040319,16630,220,9,1
SO72416,1,20170607,20040409,16630,354,9,1
SO72416,2,20170607,20040517,16630,537,9,1
SO72438,4,20170607,20040330,26549,464,9,2
SO72438,3,20170607,20040303,26549,477,9,2
SO72438,2,20170607,20040224,26549,479,9,2
SO72438,1,20170607,20040509,26549,605,9,1
SO72427,2,20170607,20040224,24323,529,4,2
SO72427,3,20170607,20040521,24323,538,4,2
SO72427,4,20170607,20040501,24323,220,4,1
SO72427,1,20170607,20040320,24323,606,4,1
SO72419,3,20170607,20040516,26647,215,4,1
SO72419,2,20170607,20040311,26647,472,4,1
SO72419,1,20170607,20040329,26647,570,4,1
SO72407,2,20170607,20040507,13462,485,1,3
SO72407,4,20170607,20040519,13462,462,1,2
SO72407,3,20170607,20040414,13462,220,1,1
SO72407,1,20170607,20040520,13462,358,1,1
SO72413,3,20170607,20040326,22987,464,9,2
SO72413,2,20170607,20040508,22987,214,9,1
SO72413,1,20170607,20040304,22987,582,9,1
SO72368,1,20170607,20040405,20564,354,10,1
SO72368,2,20170607,20040301,20564,528,10,1
SO72368,3,20170607,20040226,20564,537,10,1
SO72406,2,20170607,20040220,18528,485,4,3
SO72406,4,20170607,20040513,18528,477,4,2
SO72406,3,20170607,20040514,18528,478,4,2
SO72406,5,20170607,20040315,18528,235,4,1
SO72406,1,20170607,20040218,18528,360,4,1
SO72386,1,20170607,20040225,26993,529,10,2
SO72386,2,20170607,20040211,26993,220,10,1
SO72430,2,20170607,20040506,21929,223,4,2
SO72430,1,20170607,20040518,21929,389,4,1
SO72430,3,20170607,20040308,21929,491,4,1
SO72378,4,20170607,20040324,15190,223,4,2
SO72378,2,20170607,20040405,15190,214,4,1
SO72378,3,20170607,20040310,15190,235,4,1
SO72378,1,20170607,20040303,15190,528,4,1
SO72395,3,20170607,20040305,20658,477,4,2
SO72395,2,20170607,20040229,20658,479,4,2
SO72395,1,20170607,20040229,20658,373,4,1
SO72426,2,20170607,20040426,28195,215,6,1
SO72426,1,20170607,20040413,28195,584,6,1
SO72415,4,20170607,20040304,16616,480,9,2
SO72415,2,20170607,20040221,16616,528,9,2
SO72415,1,20170607,20040316,16616,358,9,1
SO72415,3,20170607,20040519,16616,537,9,1
SO72360,2,20170607,20040427,21182,480,9,2
SO72360,1,20170607,20040505,21182,536,9,2
SO72382,1,20170607,20040512,29395,477,7,2
SO72382,2,20170607,20040517,29395,479,7,2
SO72372,4,20170607,20040214,21154,464,4,2
SO72372,2,20170607,20040305,21154,477,4,2
SO72372,1,20170607,20040523,21154,478,4,2
SO72372,3,20170607,20040312,21154,215,4,1
SO72401,2,20170607,20040508,18819,477,4,3
SO72401,3,20170607,20040223,18819,478,4,2
SO72401,4,20170607,20040226,18819,215,4,1
SO72401,1,20170607,20040429,18819,362,4,1
SO72417,2,20170607,20040228,16495,528,9,2
SO72417,4,20170607,20040309,16495,215,9,1
SO72417,1,20170607,20040219,16495,358,9,1
SO72417,5,20170607,20040227,16495,490,9,1
SO72417,3,20170607,20040408,16495,537,9,1
SO72431,3,20170607,20040428,21937,477,4,2
SO72431,2,20170607,20040218,21937,479,4,2
SO72431,1,20170607,20040305,21937,389,4,1
SO72358,2,20170607,20040307,14039,220,9,1
SO72358,1,20170607,20040208,14039,561,9,1
SO72385,2,20170607,20040512,29470,529,7,2
SO72385,1,20170607,20040309,29470,538,7,2
SO72385,3,20170607,20040219,29470,220,7,1
SO72364,1,20170607,20040430,18715,489,9,1
SO72376,2,20170607,20040412,21752,480,6,2
SO72376,1,20170607,20040304,21752,528,6,2
SO72390,2,20170607,20040420,11974,528,4,2
SO72390,3,20170607,20040307,11974,215,4,1
SO72390,1,20170607,20040408,11974,537,4,1
SO72359,1,20170607,20040326,14319,529,9,2
SO72359,2,20170607,20040306,14319,539,9,2
SO72359,3,20170607,20040227,14319,220,9,1
SO72398,3,20170607,20040422,14025,478,1,3
SO72398,4,20170607,20040328,14025,477,1,2
SO72398,5,20170607,20040216,14025,482,1,2
SO72398,2,20170607,20040410,14025,485,1,2
SO72398,1,20170607,20040301,14025,597,1,1
SO72394,1,20170607,20040428,12257,235,8,1
SO72380,3,20170607,20040214,14493,477,4,2
SO72380,1,20170607,20040430,14493,528,4,2
SO72380,4,20170607,20040505,14493,214,4,1
SO72380,2,20170607,20040412,14493,478,4,1
SO72411,3,20170607,20040408,19476,477,8,2
SO72411,2,20170607,20040329,19476,479,8,2
SO72411,4,20170607,20040421,19476,471,8,1
SO72411,1,20170607,20040329,19476,560,8,1
SO72397,2,20170607,20040319,22732,478,6,3
SO72397,3,20170607,20040507,22732,477,6,2
SO72397,1,20170607,20040407,22732,597,6,1
SO72367,3,20170607,20040309,25777,477,7,3
SO72367,2,20170607,20040505,25777,478,7,2
SO72367,1,20170607,20040218,25777,362,7,1
SO72369,3,20170607,20040322,29211,480,1,2
SO72369,1,20170607,20040506,29211,529,1,2
SO72369,2,20170607,20040405,29211,539,1,2
SO72403,2,20170607,20040214,13733,485,1,3
SO72403,1,20170607,20040326,13733,358,1,1
SO72403,3,20170607,20040306,13733,487,1,1
SO72389,3,20170607,20040428,13798,480,10,2
SO72389,2,20170607,20040514,13798,530,10,2
SO72389,1,20170607,20040314,13798,541,10,2
SO72404,4,20170607,20040304,18611,477,1,2
SO72404,3,20170607,20040517,18611,478,1,2
SO72404,2,20170607,20040302,18611,485,1,2
SO72404,5,20170607,20040219,18611,220,1,1
SO72404,1,20170607,20040503,18611,356,1,1
SO72365,2,20170607,20040308,13666,480,8,2
SO72365,1,20170607,20040504,13666,352,8,1
SO72437,1,20170607,20040408,13646,576,9,1
SO72361,2,20170607,20040402,17731,480,9,3
SO72361,1,20170607,20040412,17731,538,9,2
SO72412,3,20170607,20040520,22913,466,9,2
SO72412,2,20170607,20040214,22913,215,9,1
SO72412,1,20170607,20040211,22913,375,9,1
SO72381,2,20170607,20040305,14784,226,10,1
SO72381,1,20170607,20040215,14784,474,10,1
SO72373,1,20170607,20040403,21705,477,4,2
SO72373,2,20170607,20040319,21705,478,4,2
SO72373,3,20170607,20040311,21705,215,4,1
SO72424,2,20170607,20040408,28257,477,1,2
SO72424,3,20170607,20040222,28257,479,1,1
SO72424,1,20170607,20040405,28257,574,1,1
SO72485,2,20170608,20040503,16029,215,9,1
SO72485,1,20170608,20040306,16029,580,9,1
SO72505,3,20170608,20040513,18998,529,1,2
SO72505,2,20170608,20040414,18998,539,1,2
SO72505,4,20170608,20040323,18998,487,1,1
SO72505,1,20170608,20040216,18998,583,1,1
SO72482,1,20170608,20040308,18512,360,4,1
SO72482,2,20170608,20040515,18512,487,4,1
SO72466,1,20170608,20040221,16402,528,10,2
SO72448,1,20170608,20040524,13634,483,9,1
SO72444,1,20170608,20040331,14100,530,9,3
SO72444,2,20170608,20040404,14100,214,9,1
SO72484,2,20170608,20040430,16657,480,9,3
SO72484,1,20170608,20040424,16657,352,9,1
SO72499,2,20170608,20040511,20744,481,4,2
SO72499,1,20170608,20040416,20744,584,4,1
SO72456,2,20170608,20040507,23388,536,4,2
SO72456,3,20170608,20040402,23388,215,4,1
SO72456,1,20170608,20040410,23388,528,4,1
SO72451,2,20170608,20040211,16278,223,8,1
SO72451,1,20170608,20040327,16278,599,8,1
SO72475,1,20170608,20040521,11166,528,1,2
SO72475,2,20170608,20040510,11166,537,1,1
SO72470,2,20170608,20040303,20906,480,10,3
SO72470,1,20170608,20040425,20906,536,10,2
SO72449,4,20170608,20040511,19941,223,10,2
SO72449,2,20170608,20040317,19941,528,10,2
SO72449,5,20170608,20040428,19941,215,10,1
SO72449,1,20170608,20040323,19941,360,10,1
SO72449,3,20170608,20040311,19941,537,10,1
SO72506,2,20170608,20040227,18803,229,1,1
SO72506,1,20170608,20040421,18803,583,1,1
SO72472,2,20170608,20040519,25315,480,10,2
SO72472,1,20170608,20040319,25315,529,10,1
SO72447,1,20170608,20040301,13026,232,9,1
SO72461,1,20170608,20040228,16923,477,1,1
SO72461,2,20170608,20040403,16923,487,1,1
SO72473,1,20170608,20040413,22805,529,8,2
SO72462,2,20170608,20040209,23009,480,6,2
SO72462,1,20170608,20040420,23009,528,6,2
